popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
47,168960,0.617,0.957,8,-3.15,0.173,0.0165,0.00128,0.208,0.109,125.039,dub
52,519360,0.656,0.81,0,-7.448,0.0969,0.686,1.08e-05,0.3,0.962,98.895,k-pop
33,323600,0.802,0.863,1,-7.569,0.0747,0.0299,0.91,0.108,0.202,125.0,minimal-techno
0,109548,0.341,0.368,0,-11.651,0.0308,0.187,0.834,0.121,0.0343,106.565,dubstep
0,170964,0.438,0.178,5,-9.402,0.0414,0.957,1.1e-06,0.316,0.344,75.25,pop
20,266493,0.625,0.4,0,-14.42,0.0259,0.815,0.0,0.0961,0.513,96.08,cantopop
57,144761,0.61,0.966,11,-4.116,0.305,0.000645,0.247,0.303,0.631,126.001,deep-house
0,159293,0.804,0.323,0,-11.127,0.305,0.308,0.0,0.15,0.456,87.019,indie-pop
63,229453,0.283,0.417,4,-9.124,0.0404,0.835,0.0,0.102,0.373,201.145,swedish
9,143500,0.832,0.564,8,-6.506,0.0589,0.0189,0.81,0.103,0.601,90.026,study
76,198408,0.702,0.708,10,-5.366,0.0547,0.201,0.0,0.118,0.713,147.98,house
27,191626,0.478,0.933,5,-3.659,0.06,0.000301,0.000715,0.361,0.607,99.93,spanish
0,236866,0.359,0.927,4,-4.906,0.0676,2.68e-05,0.00843,0.0947,0.316,154.071,garage
17,150266,0.706,0.338,5,-8.131,0.0872,0.988,0.00223,0.105,0.576,122.807,tango
28,142333,0.738,0.925,0,-4.205,0.0429,0.0125,0.836,0.153,0.704,131.065,dub
58,146733,0.471,0.19,7,-16.046,0.028,0.77,0.00385,0.129,0.305,72.764,rockabilly
44,236124,0.873,0.561,1,-10.38,0.379,0.204,0.0,0.493,0.173,119.999,turkish
23,132867,0.424,0.878,6,-13.277,0.938,0.889,0.0,0.838,0.157,72.883,comedy
42,261490,0.655,0.944,4,-5.457,0.151,0.319,0.0,0.888,0.344,97.957,r-n-b
37,251250,0.595,0.907,7,-8.301,0.0509,0.000159,0.87,0.0977,0.165,127.995,minimal-techno
23,166981,0.465,0.966,0,-2.372,0.0999,0.00206,0.00907,0.143,0.542,150.13,hardstyle
0,147020,0.662,0.666,6,-5.441,0.125,0.583,3.85e-06,0.222,0.605,159.969,electro
44,358173,0.486,0.568,9,-9.199,0.0417,0.652,0.0,0.834,0.65,127.184,jazz
29,234013,0.458,0.963,11,-5.455,0.0623,2.4e-05,2.31e-05,0.156,0.607,74.991,goth
7,345000,0.783,0.61,7,-11.324,0.0506,0.00265,0.2,0.046,0.512,120.015,chicago-house
63,180000,0.68,0.766,11,-4.799,0.0923,0.0411,0.0,0.116,0.28,160.095,latino
18,78733,0.372,0.613,9,-10.627,0.0624,2.79e-06,0.964,0.333,0.419,125.263,grindcore
46,401951,0.61,0.924,10,-6.062,0.0614,0.00208,0.517,0.241,0.0802,123.032,trance
38,284466,0.688,0.436,3,-8.006,0.029,0.859,0.0,0.127,0.676,115.923,jazz
44,210306,0.636,0.731,1,-12.535,0.0314,0.00946,6.34e-06,0.0226,0.933,81.421,r-n-b
17,222880,0.172,0.951,6,-5.129,0.0992,0.0,0.886,0.115,0.197,122.02,black-metal
26,298710,0.589,0.874,0,-4.319,0.0301,0.171,1.37e-06,0.247,0.839,97.719,salsa
44,229907,0.739,0.907,4,-3.839,0.0303,0.361,0.0,0.703,0.968,113.051,sertanejo
0,141540,0.456,0.314,7,-9.309,0.0347,0.249,0.0,0.0819,0.437,131.821,rock
60,213960,0.541,0.822,3,-10.978,0.049,0.214,0.00314,0.0521,0.719,116.659,synth-pop
29,371733,0.514,0.81,7,-7.699,0.0452,0.00146,0.0589,0.215,0.289,132.012,industrial
42,323919,0.594,0.418,8,-12.837,0.0285,0.107,0.917,0.112,0.0375,105.999,idm
31,276140,0.614,0.62,0,-6.468,0.0474,0.176,9.04e-05,0.222,0.498,93.0,malay
56,218160,0.651,0.873,7,-4.719,0.0367,0.075,0.0,0.19,0.868,82.655,spanish
79,198440,0.871,0.701,5,-5.594,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,alt-rock
35,226480,0.63,0.545,7,-15.287,0.0475,0.475,5.16e-06,0.312,0.827,151.837,punk-rock
48,137382,0.678,0.528,1,-11.071,0.0779,0.226,0.0,0.0695,0.676,145.833,piano
64,271520,0.561,0.33,5,-13.51,0.0268,0.76,0.134,0.106,0.378,79.01,electronic
1,229874,0.544,0.534,5,-8.335,0.0328,0.269,0.0,0.111,0.362,75.113,country
52,202146,0.825,0.685,2,-5.21,0.0776,0.155,0.00977,0.102,0.304,102.03,dancehall
21,166573,0.448,0.15,0,-22.779,0.0385,0.772,0.885,0.119,0.125,93.857,guitar
52,391053,0.541,0.841,7,-5.29,0.0421,0.000179,0.0,0.938,0.277,124.005,world-music
55,264920,0.678,0.825,10,-5.923,0.0367,0.00422,0.00235,0.131,0.0388,128.018,swedish
0,267773,0.783,0.322,0,-15.091,0.0343,0.215,0.00243,0.114,0.77,128.227,country
29,236800,0.597,0.951,5,-2.31,0.0436,0.141,0.0,0.0932,0.669,184.579,salsa
39,281213,0.652,0.263,0,-9.836,0.0447,0.758,2.69e-06,0.106,0.192,119.957,acoustic
65,255226,0.464,0.305,3,-12.435,0.0316,0.936,0.0846,0.208,0.282,108.229,jazz
45,212706,0.6,0.987,10,-3.423,0.0762,0.267,0.0435,0.266,0.615,150.006,breakbeat
35,205891,0.559,0.784,4,-7.811,0.0415,0.0328,4.65e-06,0.967,0.527,117.478,punk-rock
58,233471,0.464,0.391,6,-9.884,0.0384,0.755,9.64e-05,0.105,0.418,106.887,indian
0,183498,0.243,0.942,0,-3.93,0.118,0.0111,0.000386,0.737,0.517,168.198,garage
37,95000,0.541,0.254,9,-10.966,0.0387,0.929,0.000325,0.101,0.251,187.857,folk
0,175344,0.56,0.473,5,-7.23,0.0533,0.618,0.0,0.31,0.441,109.414,singer-songwriter
48,206225,0.866,0.494,10,-11.438,0.348,0.147,0.0,0.0418,0.842,148.95,emo
52,337500,0.725,0.908,7,-8.798,0.0345,0.0375,0.822,0.108,0.134,128.006,minimal-techno
51,357133,0.365,0.806,8,-8.948,0.0849,0.0518,0.52,0.135,0.388,167.383,trip-hop
68,125226,0.521,0.301,4,-7.118,0.0356,0.836,0.0,0.398,0.621,137.382,british
53,232906,0.498,0.879,1,-4.3,0.057,0.0216,0.0,0.112,0.64,90.495,j-pop
5,460000,0.783,0.805,0,-6.894,0.0821,0.00078,0.0403,0.0981,0.36,125.004,chicago-house
35,252000,0.191,0.761,4,-5.031,0.0667,0.0359,0.0,0.172,0.228,85.702,dubstep
10,336200,0.443,0.943,11,-5.945,0.0813,8.02e-06,0.818,0.148,0.416,99.98,iranian
52,242975,0.627,0.443,4,-10.858,0.0309,0.638,0.00198,0.216,0.45,127.972,malay
16,249600,0.711,0.894,0,-3.798,0.21,0.116,0.0,0.0789,0.453,173.934,breakbeat
47,196233,0.53,0.432,3,-11.056,0.0317,0.774,0.0152,0.121,0.299,109.817,indian
1,163854,0.697,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,piano
0,220956,0.225,0.117,4,-24.971,0.0488,0.968,0.867,0.103,0.275,160.017,ambient
50,255760,0.255,0.127,0,-14.78,0.0323,0.929,0.954,0.104,0.0388,95.953,new-age
24,247399,0.654,0.853,9,-3.04,0.0344,0.011,0.0,0.213,0.551,129.953,party
43,198120,0.845,0.676,8,-5.459,0.133,0.104,1.36e-06,0.129,0.713,104.971,j-dance
43,317899,0.471,0.327,8,-18.382,0.0395,0.74,0.332,0.103,0.354,108.728,indian
63,201600,0.143,0.00772,2,-41.739,0.0446,0.867,0.956,0.0937,0.0366,139.474,sleep
49,325822,0.522,0.421,0,-7.976,0.0275,0.73,8.16e-05,0.19,0.203,107.926,singer-songwriter
29,227927,0.873,0.644,7,-7.096,0.0899,0.224,2.95e-05,0.0677,0.97,105.752,salsa
29,374800,0.622,0.76,6,-12.481,0.0432,0.0372,0.328,0.0759,0.749,128.844,synth-pop
61,213288,0.629,0.528,10,-11.374,0.0247,0.791,0.000222,0.0617,0.397,93.982,pop-film
26,282600,0.693,0.932,9,-1.658,0.0377,0.00431,0.0,0.297,0.748,128.008,j-idol
57,258465,0.479,0.965,7,-3.987,0.115,0.00329,1.37e-06,0.107,0.0959,148.0,groove
82,222533,0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,electro
43,295666,0.36,0.918,2,-5.51,0.078,0.000536,0.846,0.197,0.0856,90.072,anime
58,189506,0.587,0.894,0,-4.184,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,piano
20,188666,0.357,0.919,4,-8.513,0.0584,0.000753,0.17,0.296,0.265,105.328,heavy-metal
53,114857,0.849,0.878,10,-0.072,0.33,0.0799,0.567,0.0302,0.564,139.879,dubstep
25,111360,0.635,0.697,0,-1.28,0.0509,0.748,0.0,0.252,0.826,119.565,comedy
37,252936,0.317,0.845,7,-6.818,0.0672,0.000625,0.0356,0.743,0.589,141.578,ska
51,314266,0.384,0.833,11,-9.797,0.0779,0.000777,0.00489,0.18,0.357,172.015,industrial
39,210226,0.537,0.674,11,-5.32,0.0284,0.426,0.0,0.128,0.329,92.049,acoustic
28,165053,0.617,0.865,9,-5.25,0.05,0.00174,0.0,0.119,0.684,125.107,garage
82,216933,0.692,0.711,0,-7.498,0.0317,0.225,0.0,0.12,0.875,125.135,rock
37,182240,0.509,0.495,8,-8.139,0.276,0.306,0.0,0.268,0.357,97.1,french
48,223490,0.632,0.266,2,-14.365,0.0257,0.96,0.00304,0.114,0.183,79.949,singer-songwriter
30,222773,0.635,0.72,8,-6.642,0.0343,0.00132,0.0196,0.0984,0.358,128.022,disco
0,186707,0.152,0.165,2,-19.544,0.0497,0.987,0.995,0.0959,0.0307,137.613,sleep
8,468333,0.715,0.391,0,-7.485,0.0562,0.307,0.0424,0.311,0.119,137.805,idm
69,176093,0.487,0.625,8,-5.112,0.0401,0.374,0.0,0.226,0.351,170.397,alt-rock
47,304866,0.585,0.574,5,-8.751,0.0925,0.565,0.0,0.368,0.895,91.096,pagode
22,223826,0.655,0.458,2,-12.13,0.027,0.753,0.908,0.16,0.697,89.999,guitar
51,188000,0.59,0.821,2,-4.933,0.0444,0.346,8.38e-06,0.454,0.784,116.942,indian
57,250325,0.626,0.525,10,-7.417,0.0338,0.675,0.0,0.0645,0.45,114.921,pop-film
0,301333,0.169,0.049,2,-23.409,0.0385,0.956,0.017,0.15,0.0799,136.065,classical
11,169942,0.717,0.796,6,-6.809,0.178,0.0706,0.0,0.0506,0.814,173.025,kids
39,266386,0.653,0.69,1,-10.02,0.073,0.321,0.00107,0.317,0.55,105.17,ska
49,274133,0.417,0.622,3,-4.706,0.0299,0.0128,2.46e-06,0.614,0.224,154.022,club
41,241560,0.657,0.515,0,-9.965,0.0811,0.0843,3.4e-06,0.164,0.667,168.306,r-n-b
3,182506,0.678,0.698,7,-4.57,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,latino
0,196813,0.432,0.429,4,-8.461,0.0425,0.636,2.84e-06,0.0853,0.56,175.577,indie-pop
21,225973,0.684,0.61,10,-7.978,0.0494,0.444,0.0,0.135,0.712,91.056,trip-hop
51,164760,0.548,0.827,4,-6.197,0.0336,0.147,0.0,0.147,0.777,130.043,british
33,228705,0.49,0.828,1,-4.374,0.0379,0.0265,0.0,0.149,0.31,170.049,dubstep
29,187853,0.673,0.986,11,-5.249,0.278,0.163,3.15e-06,0.19,0.497,171.4,happy
18,311146,0.504,0.716,7,-7.122,0.0411,0.00534,0.00469,0.0867,0.0903,175.014,drum-and-bass
4,233293,0.652,0.577,7,-5.273,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,reggae
0,191822,0.836,0.743,10,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,hip-hop
48,226200,0.636,0.346,6,-11.188,0.0322,0.405,0.179,0.0932,0.27,89.098,trip-hop
77,209578,0.592,0.625,10,-6.203,0.2,0.618,9.71e-05,0.287,0.555,166.018,latino
5,263400,0.598,0.448,8,-6.312,0.0232,0.162,0.0,0.106,0.168,95.009,pop
71,229510,0.723,0.456,4,-7.679,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,pop
26,73624,0.669,0.621,1,-7.981,0.93,0.845,0.0,0.671,0.574,94.901,comedy
32,229133,0.539,0.493,2,-7.776,0.484,0.815,0.0,0.685,0.457,81.012,french
51,134634,0.511,0.633,6,-6.433,0.0649,0.0955,0.0,0.128,0.377,81.564,funk
38,206452,0.379,0.438,8,-8.725,0.0349,0.00191,3.35e-05,0.311,0.426,163.704,psych-rock
44,421546,0.721,0.579,0,-5.347,0.0498,0.0018,0.115,0.144,0.583,132.105,breakbeat
37,222343,0.445,0.114,11,-17.2,0.0466,0.994,0.929,0.0937,0.137,79.087,piano
6,331933,0.792,0.763,11,-13.113,0.0529,0.0118,0.906,0.293,0.335,126.362,detroit-techno
3,234000,0.553,0.659,8,-7.295,0.0391,0.0027,0.0,0.105,0.105,120.146,house
55,350068,0.768,0.685,2,-11.289,0.0303,0.13,0.000268,0.313,0.855,110.994,k-pop
20,304373,0.303,0.0122,9,-26.757,0.0537,0.94,0.453,0.0577,0.0616,67.779,new-age
48,189375,0.581,0.877,3,-3.595,0.0486,0.0172,0.0,0.248,0.35,127.952,progressive-house
0,192160,0.377,0.362,7,-7.255,0.0354,0.686,2.92e-05,0.135,0.262,180.991,folk
63,185991,0.651,0.76,0,-5.949,0.0446,0.0273,0.000538,0.315,0.137,122.969,groove
52,247466,0.668,0.768,0,-4.652,0.0266,0.0437,0.0,0.0981,0.542,112.04,mandopop
0,141026,0.609,0.434,3,-9.478,0.0353,0.711,1.17e-06,0.148,0.777,152.166,children
27,139626,0.371,0.0167,0,-27.095,0.0481,0.983,0.945,0.102,0.244,73.938,disney
0,167000,0.438,0.117,4,-16.616,0.0524,0.985,0.221,0.106,0.0773,113.905,romance
20,140186,0.148,0.32,2,-11.921,0.0386,0.804,0.00283,0.304,0.106,161.31,opera
25,58960,0.442,0.942,0,-6.785,0.865,0.379,2.54e-06,0.715,0.479,81.027,show-tunes
20,369475,0.503,0.93,4,-4.539,0.377,0.117,0.000637,0.608,0.309,170.09,happy
0,359235,0.616,0.57,0,-7.797,0.0517,0.0581,0.00142,0.225,0.622,124.721,folk
21,178285,0.71,0.981,4,0.065,0.0621,0.000783,0.0279,0.353,0.392,87.508,drum-and-bass
71,249173,0.545,0.485,8,-9.941,0.151,0.3,0.00137,0.119,0.341,80.401,folk
38,316346,0.589,0.608,8,-5.985,0.0265,0.0523,0.0,0.13,0.425,99.998,gospel
0,225880,0.346,0.219,11,-18.842,0.0319,0.993,0.732,0.383,0.542,88.687,classical
44,175200,0.522,0.544,1,-5.183,0.0426,0.399,0.0,0.144,0.435,150.195,dubstep
64,231813,0.567,0.224,1,-10.024,0.0299,0.887,0.0,0.109,0.2,124.44,acoustic
14,236000,0.627,0.532,0,-9.108,0.0417,0.251,0.908,0.16,0.418,79.994,idm
51,223880,0.171,0.0172,9,-32.538,0.0458,0.989,0.902,0.0876,0.0686,67.6,ambient
18,270280,0.651,0.898,1,-4.035,0.0397,0.0113,0.028,0.267,0.416,100.005,j-idol
57,260133,0.527,0.495,10,-7.783,0.0353,0.587,0.0,0.127,0.474,122.826,pop-film
36,241861,0.418,0.947,8,-3.365,0.178,0.186,0.0,0.414,0.359,94.449,punk-rock
38,215015,0.499,0.958,7,-2.317,0.0368,0.00246,0.0,0.286,0.729,147.429,punk
65,128000,0.724,0.851,9,-5.079,0.129,0.115,0.00231,0.114,0.439,120.042,house
0,320507,0.457,0.979,5,-3.836,0.0485,9.8e-06,0.119,0.123,0.227,127.006,alt-rock
72,179404,0.931,0.387,1,-9.127,0.412,0.088,0.0,0.136,0.375,125.978,emo
6,376500,0.219,0.956,10,-7.995,0.0699,4.43e-05,0.00731,0.277,0.0389,109.852,iranian
39,128000,0.5,0.94,6,-4.162,0.163,0.124,3.7e-05,0.206,0.538,144.244,punk-rock
54,231466,0.52,0.459,11,-7.017,0.0295,0.843,0.0,0.0851,0.187,170.154,mandopop
56,337933,0.799,0.677,10,-9.779,0.043,0.00958,0.000477,0.0993,0.559,99.98,k-pop
33,223733,0.364,0.404,5,-10.213,0.0396,0.809,0.0,0.124,0.373,88.867,show-tunes
60,170040,0.759,0.684,0,-5.751,0.0315,0.269,0.0,0.13,0.759,107.948,acoustic
0,367786,0.698,0.931,11,-4.32,0.0595,0.0237,0.852,0.0767,0.0825,128.004,pop
32,182688,0.439,0.577,0,-8.309,0.029,0.287,0.00058,0.154,0.661,67.285,cantopop
46,223853,0.578,0.595,0,-10.151,0.0278,0.333,0.0,0.991,0.519,84.954,sertanejo
16,96216,0.715,0.522,4,-8.88,0.184,0.0292,0.0,0.105,0.256,145.972,kids
39,191333,0.737,0.872,1,-5.439,0.0515,0.0494,5.41e-06,0.383,0.657,96.002,reggaeton
38,233893,0.583,0.747,4,-5.633,0.0834,0.293,0.00656,0.659,0.662,160.865,swedish
30,305760,0.364,0.622,2,-8.105,0.0448,0.000243,0.0027,0.336,0.45,100.601,heavy-metal
57,94746,0.553,0.423,1,-8.99,0.123,0.733,0.000218,0.15,0.0511,99.431,emo
54,112941,0.774,0.537,6,-11.277,0.17,0.387,0.0,0.306,0.759,123.448,pagode
66,171280,0.765,0.582,0,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992,indie
38,143068,0.838,0.525,7,-10.115,0.238,0.25,6.46e-05,0.0895,0.369,88.007,german
27,139159,0.814,0.74,0,-5.738,0.145,0.165,0.0,0.111,0.7,138.069,party
52,312893,0.361,0.211,9,-16.114,0.0313,0.452,0.00174,0.0857,0.222,142.625,psych-rock
15,592986,0.804,0.188,2,-24.781,0.049,0.202,0.964,0.108,0.201,123.989,detroit-techno
47,314226,0.832,0.822,7,-10.496,0.0565,0.506,1.6e-06,0.214,0.927,100.004,indian
38,203842,0.688,0.546,8,-5.686,0.0525,0.724,0.0,0.0784,0.286,74.986,dancehall
34,233487,0.793,0.511,9,-6.583,0.122,0.0332,0.0,0.245,0.244,140.004,sad
9,279800,0.68,0.446,1,-16.186,0.0455,0.031,0.89,0.223,0.0388,130.612,chicago-house
22,301826,0.556,0.372,8,-10.035,0.0382,0.757,0.0,0.105,0.345,113.636,cantopop
21,105000,0.0801,0.000179,0,-27.382,0.0779,0.927,0.667,0.106,0.372,85.382,guitar
13,199366,0.299,0.855,9,-6.346,0.152,9.57e-06,0.891,0.31,0.396,94.53,grindcore
21,203917,0.548,0.924,10,-4.124,0.0832,0.00039,0.669,0.295,0.66,174.089,drum-and-bass
65,339533,0.637,0.107,5,-18.759,0.0349,0.911,0.00146,0.103,0.296,82.879,folk
32,256781,0.395,0.494,6,-6.991,0.0287,0.817,0.0568,0.0965,0.375,105.033,singer-songwriter
19,245269,0.168,0.919,3,-2.493,0.19,1.19e-05,0.902,0.0831,0.0355,122.604,black-metal
0,241880,0.389,0.418,4,-8.976,0.027,0.664,5.71e-05,0.108,0.347,175.567,latin
41,219130,0.599,0.664,1,-5.747,0.0408,0.827,0.0,0.293,0.452,139.902,forro
33,401142,0.589,0.822,11,-7.405,0.0511,0.015,0.686,0.0895,0.584,140.0,trance
0,155306,0.425,0.373,4,-7.543,0.0801,0.686,0.0,0.077,0.663,78.231,jazz
67,188850,0.416,0.649,11,-5.271,0.0385,0.655,2.82e-06,0.12,0.474,112.482,electro
46,109422,0.759,0.387,4,-12.112,0.134,0.122,0.0,0.111,0.0589,79.005,turkish
0,248768,0.685,0.909,3,-4.034,0.0396,0.0471,0.0,0.35,0.922,95.004,hip-hop
35,329733,0.575,0.921,5,-4.778,0.333,0.42,0.00105,0.979,0.406,137.017,samba
45,265090,0.568,0.837,1,-3.563,0.0598,0.401,0.0,0.0953,0.638,98.788,k-pop
64,211208,0.811,0.825,2,-5.48,0.0654,0.000646,0.517,0.0689,0.95,124.005,progressive-house
32,173766,0.417,0.524,4,-10.711,0.0344,0.861,3.19e-05,0.112,0.598,94.129,rock-n-roll
1,98506,0.494,0.216,0,-17.779,0.0452,0.966,0.921,0.115,0.641,76.432,classical
20,188120,0.397,0.884,7,-7.859,0.114,0.708,0.00828,0.959,0.528,135.16,opera
52,211406,0.452,0.927,9,-6.496,0.033,0.00946,0.353,0.118,0.0372,131.984,trance
38,144888,0.69,0.708,5,-7.626,0.0485,0.518,0.0,0.109,0.211,95.148,emo
37,240396,0.518,0.183,4,-14.355,0.0328,0.907,0.0,0.112,0.308,143.62,world-music
37,135120,0.3,0.251,2,-13.273,0.0387,0.92,0.903,0.111,0.34,94.981,french
0,246107,0.263,0.155,0,-20.368,0.0349,0.968,0.22,0.0733,0.148,134.753,romance
51,212840,0.245,0.861,2,-8.728,0.0415,0.000256,0.871,0.216,0.483,91.056,death-metal
46,73509,0.488,0.312,0,-8.472,0.0311,0.628,0.0,0.0666,0.267,174.115,children
19,232586,0.569,0.704,5,-10.146,0.109,0.13,0.0,0.0725,0.865,104.725,afrobeat
42,264959,0.569,0.772,2,-5.09,0.0302,0.0488,0.0,0.164,0.396,119.938,punk
0,121026,0.462,0.209,1,-15.251,0.0323,0.9,0.0,0.0514,0.765,133.988,jazz
23,119240,0.522,0.848,0,-6.591,0.147,0.0327,0.0,0.0592,0.963,89.251,power-pop
23,312200,0.454,0.882,1,-6.353,0.0609,0.0431,0.0,0.683,0.63,153.982,anime
0,123680,0.737,0.607,0,-3.599,0.0835,0.194,0.11,0.132,0.528,179.957,latin
41,288783,0.52,0.811,7,-4.437,0.0536,0.127,0.0,0.17,0.501,141.874,gospel
0,186661,0.847,0.69,1,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,dance
26,211586,0.777,0.634,1,-7.57,0.0365,0.0153,2.7e-05,0.146,0.823,135.015,dub
19,275960,0.278,0.989,10,-7.086,0.13,0.152,0.14,0.378,0.0394,100.474,black-metal
0,242720,0.218,0.932,9,-6.803,0.098,0.0155,0.0246,0.277,0.315,167.718,funk
11,144053,0.592,0.244,2,-9.658,0.0331,0.847,2.57e-06,0.11,0.39,88.539,honky-tonk
24,255786,0.174,0.547,0,-9.22,0.0423,0.551,0.0151,0.0911,0.204,89.047,show-tunes
56,261413,0.721,0.521,2,-8.123,0.0612,0.0707,0.00552,0.127,0.942,123.118,punk-rock
0,178480,0.636,0.88,9,-2.853,0.137,0.296,2.97e-06,0.0793,0.228,98.855,edm
42,265306,0.471,0.551,11,-6.897,0.0326,0.188,0.0,0.133,0.195,135.866,world-music
37,282193,0.776,0.783,9,-6.991,0.0343,0.317,0.0,0.213,0.851,91.348,salsa
53,292426,0.323,0.276,0,-12.211,0.036,0.694,0.00119,0.106,0.101,167.356,british
0,148146,0.545,0.7,5,-6.961,0.0323,0.0982,0.0,0.1,0.799,83.506,indie
80,180055,0.65,0.306,9,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,rock-n-roll
42,279573,0.577,0.678,7,-7.064,0.0432,0.0474,7.02e-06,0.0849,0.558,179.733,turkish
0,246933,0.381,0.894,7,-8.638,0.037,0.0258,0.0,0.0251,0.797,205.528,alt-rock
50,172911,0.578,0.903,2,-5.032,0.115,0.00585,2.42e-05,0.0619,0.238,99.039,blues
23,227333,0.516,0.85,0,-5.099,0.0301,0.00353,0.00365,0.201,0.484,125.058,synth-pop
56,243626,0.536,0.764,1,-5.174,0.0393,0.0302,1.06e-05,0.104,0.294,147.585,rock
71,303903,0.666,0.909,11,-5.029,0.039,0.0438,0.108,0.219,0.846,118.007,alternative
13,135480,0.291,0.973,10,-5.093,0.183,1.64e-05,0.00376,0.205,0.334,122.808,grindcore
24,240213,0.462,0.663,0,-7.19,0.0774,0.139,0.000386,0.0621,0.266,149.934,hardstyle
0,218080,0.393,0.31,0,-19.931,0.104,0.904,0.0207,0.611,0.393,97.211,romance
0,222386,0.717,0.758,5,-2.367,0.0718,0.37,0.000303,0.0861,0.96,175.951,latin
35,170960,0.435,0.99,11,-5.756,0.0717,0.002,8.8e-05,0.216,0.319,108.113,ska
59,215773,0.554,0.486,8,-8.856,0.0403,0.458,0.00737,0.136,0.422,94.984,electro
10,308626,0.777,0.83,8,-12.284,0.047,0.344,0.886,0.085,0.539,135.44,detroit-techno
9,147799,0.732,0.651,9,-10.95,0.0316,0.618,0.0,0.0747,0.961,96.373,honky-tonk
58,166256,0.649,0.804,4,-4.219,0.0605,0.01,5.11e-06,0.0823,0.602,77.454,chill
38,203418,0.751,0.528,11,-9.826,0.0987,0.0025,0.0,0.243,0.861,82.532,ska
0,42431,0.0907,0.953,8,-5.258,0.145,0.346,0.864,0.158,0.0337,163.062,iranian
45,273426,0.696,0.553,9,-12.287,0.0323,0.623,0.0343,0.119,0.459,127.934,mpb
0,217493,0.5,0.908,2,-4.303,0.0418,0.0166,0.0,0.128,0.744,138.834,singer-songwriter
2,129332,0.798,0.625,4,-6.83,0.13,0.383,3.33e-05,0.125,0.774,92.994,latin
44,231026,0.58,0.847,2,-9.639,0.0516,0.00106,0.498,0.289,0.403,98.561,alt-rock
19,135866,0.43,0.357,0,-9.204,0.0764,0.792,3.05e-05,0.0799,0.525,168.599,tango
64,221538,0.731,0.153,4,-14.409,0.0562,0.952,0.0,0.134,0.324,78.072,songwriter
39,227506,0.572,0.793,5,-3.998,0.0316,0.391,5.03e-06,0.302,0.756,159.849,forro
37,198000,0.891,0.777,9,-6.062,0.0827,0.337,1.29e-06,0.0632,0.487,119.958,malay
7,85727,0.73,0.223,7,-16.991,0.461,0.955,0.946,0.114,0.562,80.018,study
43,327506,0.571,0.769,1,-4.676,0.0281,0.0528,0.00387,0.073,0.919,156.045,hard-rock
37,160253,0.722,0.972,7,-3.418,0.0611,0.0225,6.82e-06,0.11,0.952,157.994,ska
25,140466,0.415,0.948,4,-3.654,0.052,0.023,0.00762,0.15,0.74,170.188,grunge
59,225333,0.415,0.901,2,-3.124,0.0428,0.00987,0.361,0.136,0.424,128.216,garage
67,207600,0.462,0.15,8,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,blues
40,189803,0.271,0.888,9,-3.66,0.0909,0.229,0.00179,0.0544,0.134,152.968,happy
33,151346,0.562,0.719,1,-6.7,0.033,0.0544,0.0,0.0902,0.915,172.097,rock-n-roll
54,191000,0.83,0.838,6,-6.77,0.0776,0.0805,0.517,0.073,0.829,104.418,latin
46,217846,0.619,0.687,7,-7.878,0.0563,0.187,0.778,0.195,0.0381,129.991,electronic
34,171132,0.65,0.767,8,-1.158,0.0799,0.0314,0.0,0.311,0.965,119.069,children
56,162066,0.454,0.0529,9,-16.253,0.039,0.879,0.0,0.106,0.315,112.101,rock-n-roll
16,153306,0.803,0.67,11,-9.929,0.0738,0.123,0.00629,0.331,0.87,117.457,afrobeat
31,172586,0.512,0.954,0,-3.671,0.105,0.0183,0.0121,0.609,0.607,110.121,rockabilly
37,303306,0.655,0.935,8,-4.506,0.0692,0.096,6.98e-05,0.244,0.499,132.665,j-rock
0,234626,0.544,0.848,11,-6.804,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,grunge
0,220298,0.668,0.394,2,-12.825,0.0778,0.124,4.06e-06,0.0805,0.0998,133.855,sad
39,202666,0.377,0.701,9,-6.36,0.0773,0.0796,2.29e-05,0.089,0.539,137.995,turkish
70,231333,0.724,0.684,2,-5.129,0.0342,0.00134,0.000441,0.151,0.163,105.0,swedish
48,151588,0.572,0.515,3,-8.722,0.401,0.564,0.142,0.1,0.607,95.691,dancehall
45,215785,0.578,0.953,9,-4.559,0.056,0.0654,0.769,0.127,0.345,109.014,club
22,187986,0.694,0.664,0,-9.197,0.0297,0.0196,4.49e-05,0.0914,0.812,122.371,rockabilly
